season,team_id,Z_mean,Z_max_abs,frac_outlier_90,frac_outlier_95,n_weeks
24,Heather Morris__Maksim Chmerkoskiy,-1.5534343123435974,2.176774263381958,0.16666666666666666,0.16666666666666666,6
24,Mr. T__Kym Herjavec,0.15979352733120322,0.6693801879882812,0.0,0.0,4
24,Nancy Kerrigan__Artem Chigvintsev,-0.5640559941530228,1.0871363878250122,0.0,0.0,7
24,Nick Viall__Peta Murgatroyd,0.7212546574217933,1.5383238792419434,0.0,0.0,7
24,Normani__Valentin Chmerkovskiy,-0.15232581617310642,0.7972796559333801,0.0,0.0,10
24,Rashad Jennings__Emma Slater,0.004800479859113693,0.9172083139419556,0.0,0.0,10
24,Simone Biles__Sasha Farber,-0.9077570686737696,1.7883388996124268,0.1111111111111111,0.0,9
25,Barbara Corcoran__Keo Motsepe,-0.30874089151620865,0.48932698369026184,0.0,0.0,2
25,Debbie Gibson__Alan Bersten,-1.8556886911392212,2.128471612930298,0.5,0.5,2
25,Derek Fisher__Sharna Burgess,-1.0891820155084133,2.2278223037719727,0.5,0.25,4
25,Drew Scott__Emma Slater,1.7623337626457214,2.5244944095611572,0.5,0.4,10
25,Frankie Muniz__Witney Carson,0.6517100596800447,1.5206137895584106,0.0,0.0,10
25,Jordan Fisher__Lindsay Arnold,-0.46158367693424224,0.9547994136810303,0.0,0.0,10
25,Lindsey Stirling__Mark Ballas,-0.12183024932164699,1.3400652408599854,0.0,0.0,10
25,Nick Lachey__Peta Murgatroyd,0.41907384743293125,0.806646466255188,0.0,0.0,6
25,Nikki Bella__Artem Chigvintsev,-0.0769363386290414,0.8832460045814514,0.0,0.0,7
25,Sasha Pieterse__Gleb Savchenko,-1.1769201636314393,2.0276057720184326,0.2,0.2,5
25,Terrell Owens__Cheryl Burke,0.09667668864130974,1.4072213172912598,0.0,0.0,8
25,Vanessa Lachey__Maksim Chmerkoskiy,-0.3831575959920883,1.5603498220443726,0.0,0.0,7
25,Victoria Arlen__Valentin Chmerkovskiy,-0.4225900123516719,1.3814356327056885,0.0,0.0,9
26,Adam Rippon__Jenna Johnson,0.10309595614671707,0.9379255175590515,0.0,0.0,4
26,Arike Ogunbowale__Gleb Savchenko,-1.8133618235588074,2.0865204334259033,0.5,0.5,2
26,Chris Mazdzer__Witney Carson,0.5542809367179871,1.513780951499939,0.0,0.0,3
26,Jamie Anderson__Artem Chigvintsev,-1.1619269847869873,1.1619269847869873,0.0,0.0,1
26,Jennie Finch Daigle__Keo Motsepe,0.5789509415626526,1.520948052406311,0.0,0.0,3
26,Johnny Damon__Emma Slater,-0.2500268518924713,0.2500268518924713,0.0,0.0,1
26,Josh Norman__Sharna Burgess,0.75922567024827,1.8128421306610107,0.25,0.0,4
26,Kareem Abdul-Jabbar__Lindsay Arnold,0.2860890179872513,0.9296145439147949,0.0,0.0,2
26,Mirai Nagasu__Alan Bersten,-0.6145820418993632,1.0567864179611206,0.0,0.0,3
26,Tonya Harding__Sasha Farber,-0.13468418177217245,1.3853377103805542,0.0,0.0,4
27,Alexis Ren__Alan Bersten,-0.05784968830024203,0.47929811477661133,0.0,0.0,9
27,Bobby Bones__Sharna Burgess,1.4431000881724887,1.7336561679840088,0.3333333333333333,0.0,9
27,Danelle Umstead__Artem Chigvintsev,-0.7077551186084747,0.7176795601844788,0.0,0.0,2
27,DeMarcus Ware__Lindsay Arnold,-0.4089609107800892,0.976568341255188,0.0,0.0,7
27,Evanna Lynch__Keo Motsepe,-0.02736031248544653,0.8881638646125793,0.0,0.0,9
27,Joe Amabile__Jenna Johnson,1.6255162544548512,2.3026390075683594,0.625,0.375,8
27,John Schneider__Emma Slater,0.3148060951914106,1.1176060438156128,0.0,0.0,7
27,Juan Pablo Di Pace__Cheryl Burke,-1.2441928461194038,1.7921490669250488,0.125,0.0,8
27,Mary Lou Retton__Sasha Farber,-0.38805602739254635,1.2822364568710327,0.0,0.0,6
27,Milo Manheim__Witney Carson,-0.2163280879871713,0.9007141590118408,0.0,0.0,9
27,Nancy McKeon__Valentin Chmerkovskiy,-0.7287559509277344,0.8933988809585571,0.0,0.0,3
27,Nikki Glaser__Gleb Savchenko,-1.3412716388702393,1.3412716388702393,0.0,0.0,1
27,Tinashe__Brandon Armstrong,-1.348543792963028,1.7603510618209839,0.25,0.0,4
28,Ally Brooke__Sasha Farber,-0.14238889346068556,0.642267644405365,0.0,0.0,11
28,Hannah Brown__Alan Bersten,1.1465127197178928,1.9145246744155884,0.2727272727272727,0.0,11
28,James Van Der Beek__Emma Slater,-0.9005369752645492,1.4097380638122559,0.0,0.0,10
28,Karamo Brown__Jenna Johnson,0.12126203839268003,0.7615882158279419,0.0,0.0,7
28,Kate Flannery__Pasha Pashkov,-0.47183286817744374,1.0361828804016113,0.0,0.0,8
28,Kel Mitchell__Witney Carson,-0.6792920272458683,1.0005239248275757,0.0,0.0,11
28,Lamar Odom__Peta Murgatroyd,1.4789453744888306,2.0176517963409424,0.25,0.25,4
28,Lauren Alaina__Gleb Savchenko,-0.28173796900294046,0.6248657703399658,0.0,0.0,11
28,Mary Wilson__Brandon Armstrong,-0.366018770262599,0.7827897071838379,0.0,0.0,2
28,Ray Lewis__Cheryl Burke,0.48300764709711075,0.7323914170265198,0.0,0.0,2
28,Sailor Brinkley-Cook__Valentin Chmerkovskiy,-1.6190239389737446,1.8757331371307373,0.3333333333333333,0.0,6
28,Sean Spicer__Lindsay Arnold,1.669061263402303,1.840803623199463,0.5555555555555556,0.0,9
29,AJ McLean__Cheryl Burke,-0.08510169273035394,0.683185338973999,0.0,0.0,9
29,Anne Heche__Keo Motsepe,0.18029837682843208,1.064373254776001,0.0,0.0,4
29,Carole Baskin__Pasha Pashkov,1.7341007391611736,2.1269967555999756,0.6666666666666666,0.6666666666666666,3
29,Charles Oakley__Emma Slater,1.1994977295398712,1.461833119392395,0.0,0.0,2
29,Chrishell Stause__Gleb Savchenko,-0.3485189639031887,1.4654386043548584,0.0,0.0,8
29,Jeannie Mai__Brandon Armstrong,0.09011607989668846,0.9932926893234253,0.0,0.0,7
29,Jesse Metcalfe__Sharna Burgess,-0.03983793556690216,1.0224934816360474,0.0,0.0,5
29,Johnny Weir__Britt Stewart,-0.8258235231041908,2.083862543106079,0.1,0.1,10
29,Justina Machado__Sasha Farber,-0.40785531157797034,1.2252025604248047,0.0,0.0,11
29,Kaitlyn Bristowe__Artem Chigvintsev,-0.7053047865629196,1.6546638011932373,0.09090909090909091,0.0,11
29,Monica Aldama__Valentin Chmerkovskiy,-0.10583935465131487,1.2412623167037964,0.0,0.0,7
29,Nelly__Daniella Karagach,1.8781965320760554,2.75626277923584,0.5454545454545454,0.36363636363636365,11
29,Nev Schulman__Jenna Johnson,-0.7140256627039476,1.481373906135559,0.0,0.0,11
29,Skai Jackson__Alan Bersten,0.2728507459163666,2.2728536128997803,0.2,0.1,10
29,Veron Davis__Peta Murgatroyd,0.08490630115071933,0.6419075727462769,0.0,0.0,6
30,Amanda Kloots__Alan Bersten,-0.6193947955965996,1.0581592321395874,0.0,0.0,10
30,Brian Austin Green__Sharna Burgess,0.8353005200624466,1.0799181461334229,0.0,0.0,4
30,Christine Chiu__Pasha Pashkov,-0.949648400147756,1.0780609846115112,0.0,0.0,3
30,Cody Rigsby__Cheryl Burke,1.4084322690963744,2.0350916385650635,0.2,0.1,10
30,Iman Shumpert__Daniella Karagach,1.5094638288021087,2.359809160232544,0.5,0.1,10
30,Jimmie Allen__Emma Slater,0.23728479479905218,0.7955526113510132,0.0,0.0,8
30,JoJo Siwa__Jenna Johnson,-0.8050544381141662,1.1967946290969849,0.0,0.0,10
30,Kenya Moore__Brandon Armstrong,-0.128375908282275,0.4359356760978699,0.0,0.0,6
30,Martin Kove__Britt Stewart,1.6037787199020386,1.688997507095337,0.5,0.0,2
30,Matt James__Lindsay Arnold,0.507203072309494,0.8091802000999451,0.0,0.0,4
30,Melanie C__Gleb Savchenko,-1.6649310350418092,1.8819353580474854,0.4,0.0,5
30,Melora Hardin__Artem Chigvintsev,-0.48021092679765487,0.8640682101249695,0.0,0.0,9
30,"Mike ""The Miz"" Mizanin__Witney Carson",0.6666985494749886,1.0960196256637573,0.0,0.0,7
30,Olivia Jade__Valentin Chmerkovskiy,-0.5429374566301703,1.29499351978302,0.0,0.0,8
30,Suni Lee__Sasha Farber,-1.0519950323634677,1.524979591369629,0.0,0.0,9
31,Charli D'Amelio__Mark Ballas,-0.8434457927942276,1.68769371509552,0.1,0.0,10
31,Cheryl Ladd__Louis van Amstel,1.5080089370409648,2.3099777698516846,0.3333333333333333,0.3333333333333333,3
31,Daniel Durant__Britt Stewart,0.28458091782199013,1.33672034740448,0.0,0.0,9
31,Gabby Windey__Valentin Chmerkovskiy,-0.37304988503456116,1.8683019876480103,0.1,0.0,10
31,Heidi D'Amelio__Artem Chigvintsev,-0.3570525465765968,0.9164656400680542,0.0,0.0,8
31,Jason Lewis__Peta Murgatroyd,0.8287456631660461,0.8287456631660461,0.0,0.0,1
31,Jessie James Decker__Alan Bersten,0.507953884700934,0.8417184352874756,0.0,0.0,6
31,Jordin Sparks__Brandon Armstrong,-0.3212583490780422,0.8465977311134338,0.0,0.0,7
31,Joseph Baena__Daniella Karagach,0.0012290164828300475,0.4709087312221527,0.0,0.0,5
31,Sam Champion__Cheryl Burke,1.0784925520420074,1.6529343128204346,0.25,0.0,4
31,Selma Blair__Sasha Farber,-0.3664215385913849,0.8709035515785217,0.0,0.0,5
31,Shangela__Gleb Savchenko,-0.7116155385971069,1.5663896799087524,0.0,0.0,10
31,Teresa Giudice__Pasha Pashkov,0.2069888338446617,0.273200660943985,0.0,0.0,2
31,Trevor Donovan__Emma Slater,-0.0068256598379876875,0.8575500249862671,0.0,0.0,9
31,Vinny Guadagnino__Koko Iwasaki,2.259654626250267,2.6452925205230713,0.875,0.75,8
31,Wayne Brady__Witney Carson,-0.7493174402974546,1.24797523021698,0.0,0.0,10
32,Adrian Peterson__Britt Stewart,-0.21537429094314575,0.924329400062561,0.0,0.0,4
32,Alyson Hannigan__Sasha Farber,0.9323477209969,1.7486820220947266,0.18181818181818182,0.0,11
32,Ariana Madix__Pasha Pashkov,-0.693997020071203,1.3578029870986938,0.0,0.0,11
32,Barry Williams__Peta Murgatroyd,0.8256140165030956,1.5455031394958496,0.0,0.0,8
32,Charity Lawson__Artem Chigvintsev,-0.8350690576163206,1.4392719268798828,0.0,0.0,11
32,Harry Jowsey__Rylee Arnold,1.7736100090874567,2.1874682903289795,0.6666666666666666,0.3333333333333333,9
32,Jamie Lynn Spears__Alan Bersten,-0.30150705575942993,0.3165765404701233,0.0,0.0,2
32,Jason Mraz__Daniella Karagach,-0.15614284947514534,0.923736572265625,0.0,0.0,11
32,Lele Pons__Brandon Armstrong,-1.205537234033857,1.623336911201477,0.0,0.0,7
32,Matt Walsh__Koko Iwasaki,0.8939432501792908,0.8939432501792908,0.0,0.0,1
32,Mauricio Umansky__Emma Slater,0.6628268857796987,1.9286353588104248,0.16666666666666666,0.0,6
32,Mira Sorvino__Gleb Savchenko,-0.08476748466491699,0.2451009303331375,0.0,0.0,5
32,Tyson Beckford__Jenna Johnson,0.5616205111145973,0.9414399862289429,0.0,0.0,3
32,Xochitl Gomez__Valentin Chmerkovskiy,-0.9558715142986991,1.350836992263794,0.0,0.0,11
33,Anna Delvey__Ezra Sosa,0.1425873078405857,0.38372141122817993,0.0,0.0,2
33,Brooks Nader__Gleb Savchenko,-1.304551899433136,1.3942632675170898,0.0,0.0,4
33,Chandler Kinney__Brandon Armstrong,-0.9334778123431735,1.3530300855636597,0.0,0.0,9
33,Danny Amendola__Witney Carson,-0.04796080539623896,0.3586049973964691,0.0,0.0,9
33,Dwight Howard __Daniella Karagach,1.141553976706096,2.117648124694824,0.14285714285714285,0.14285714285714285,7
33,Eric Roberts__Britt Stewart,1.4752161701520283,1.751966118812561,0.6666666666666666,0.0,3
33,Ilona Maher__Alan Bersten,1.4808301263385348,2.0040123462677,0.3333333333333333,0.1111111111111111,9
33,Jenn Tran__Sasha Farber,-1.1469268302122753,1.7088829278945923,0.16666666666666666,0.0,6
33,Joey Graziadei__Jenna Johnson,-0.7108349104722341,0.9908773303031921,0.0,0.0,9
33,Phaedra Parks__Val Chmerkovskiy,-0.1390081975609064,0.399127721786499,0.0,0.0,5
33,Reginald VelJohnson__Emma Slater,1.4124561150868733,1.6863958835601807,0.3333333333333333,0.0,3
33,Stephen Nedoroscik__Rylee Arnold,-0.11033449115024672,0.4442455470561981,0.0,0.0,9
33,Tori Spelling__Pasha Pashkov,-0.6241292804479599,0.7675653696060181,0.0,0.0,2
34,Alix Earle__Val Chmerkovskiy (Joey Graziadei week 9),-0.48830927231095056,0.8371005654335022,0.0,0.0,11
34,Andy Richter__Emma Slater/Kaitlyn Bristowe (week 9),1.7172064118915134,2.20297908782959,0.4444444444444444,0.4444444444444444,9
34,Baron Davis__Britt Stewart,0.40379151701927185,0.4511929154396057,0.0,0.0,2
34,Corey Feldman__Jenna Johnson,0.9268315434455872,1.0872222185134888,0.0,0.0,2
34,Danielle Fishel__Pasha Pashkov,0.13685406930744648,0.613683819770813,0.0,0.0,8
34,Dylan Efron__Daniella Karagach (Rumer Willis week 9),1.4410603371533481,1.9913533926010132,0.36363636363636365,0.09090909090909091,11
34,Elaine Hendrix__Alan Bersten (Rashad Jennings week 9),0.06666631099175323,0.6962478756904602,0.0,0.0,11
34,Hilaria Baldwin__Gleb Savchenko,-1.4755491316318512,1.5436224937438965,0.0,0.0,4
34,Jen Affleck__Jan Ravnik,-0.23641414727483476,0.7275425791740417,0.0,0.0,7
34,Jordan Chiles__Ezra Sosa (Apolo Anton Ohno week 9),-0.23830588500608096,0.6437697410583496,0.0,0.0,11
34,Lauren Jauregui__Brandon Armstrong,-0.1689627468585968,0.5419643521308899,0.0,0.0,3
34,Robert Irwin__Witney Carson (Xoshitl Gomez week 9),-0.47750419801609084,1.0086008310317993,0.0,0.0,11
34,Scott Hoying__Rylee Arnold,0.45920759066939354,0.6938601136207581,0.0,0.0,6
34,Whitney Leavitt__Mark Ballas,-1.7241878151893615,1.8752244710922241,0.8,0.0,10
