season,team_id,Z_mean,Z_max_abs,frac_outlier_90,frac_outlier_95,n_weeks
1,Evander Holyfield__Edyta Sliwinska,1.2819806337356567,1.546625018119812,0.0,0.0,3
1,Joey McIntyre__Ashly DelGrosso,0.9288194894790649,1.5093090534210205,0.0,0.0,5
1,John O'Hurley__Charlotte Jorgensen,-0.6717531351993481,1.1928772926330566,0.0,0.0,6
1,Kelly Monaco__Alec Mazo,0.4654379722972711,1.2319340705871582,0.0,0.0,6
1,Rachel Hunter__Jonathan Roberts,-1.361038714647293,1.6011196374893188,0.0,0.0,4
1,Trista Sutter__Louis van Amstel,-0.9039968550205231,1.0751591920852661,0.0,0.0,2
2,Drew Lachey__Cheryl Burke,-0.7922169975936413,1.0125229358673096,0.0,0.0,8
2,George Hamilton__Edyta Sliwinska,0.19938987400382757,0.6042482256889343,0.0,0.0,6
2,Giselle Fernandez__Jonathan Roberts,-1.0583682457605998,1.2431813478469849,0.0,0.0,3
2,Jerry Rice__Anna Trebunskaya,1.021934112533927,1.6811765432357788,0.25,0.0,8
2,Kenny Mayne__Andrea Hale,1.0019721984863281,1.0019721984863281,0.0,0.0,1
2,Lisa Rinna__Louis van Amstel,-0.7283260545560292,0.9847719073295593,0.0,0.0,7
2,Master P__Ashly DelGrosso,2.2427207827568054,2.329056978225708,1.0,1.0,4
2,Stacy Keibler__Tony Dovolani,-0.6273675188422203,1.1653640270233154,0.0,0.0,8
2,Tatum O'Neal__Nick Kosovich,0.10867342352867126,0.8813363909721375,0.0,0.0,2
2,Tia Carrere__Maksim Chmerkoskiy,0.013609876483678817,0.8385446667671204,0.0,0.0,5
3,Emmitt Smith__Cheryl Burke,0.5435644328594208,1.4838284254074097,0.0,0.0,10
3,Harry Hamlin__Ashly DelGrosso,-0.6070842159291109,1.4064875841140747,0.0,0.0,3
3,Jerry Springer__Kym Johnson,0.5488515155655997,1.6784244775772095,0.14285714285714285,0.0,7
3,Joey Lawrence__Edyta Sliwinska,0.06702126045193937,1.4105759859085083,0.0,0.0,9
3,Mario Lopez__Karina Smirnoff,0.1901857554912567,1.6367530822753906,0.0,0.0,10
3,Monique Coleman__Louis van Amstel,-0.22257401328533888,1.6008232831954956,0.0,0.0,8
3,Sara Evans__Tony Dovolani,0.8312542468309403,1.7631306648254395,0.2,0.0,5
3,Shanna Moakler__Jesse DeSoto,-1.0452083349227905,1.5496082305908203,0.0,0.0,2
3,Tucker Carlson__Elena Grinenko,0.45685437321662903,0.45685437321662903,0.0,0.0,1
3,Vivica A. Fox__Nick Kosovich,-1.234176144003868,1.6276335716247559,0.0,0.0,4
3,Willa Ford__Maksim Chmerkoskiy,-1.1533626973628999,2.377537488937378,0.2,0.2,5
4,Apolo Anton Ohno__Julianne Hough,0.1331171091645956,1.9229058027267456,0.1,0.0,10
4,Billy Ray Cyrus__Karina Smirnoff,1.2432461306452751,2.1180882453918457,0.375,0.25,8
4,Clyde Drexler__Elena Grinenko,1.3549771070480348,1.6573352813720703,0.2,0.0,5
4,Heather Mills__Jonathan Roberts,-0.5779793883363405,1.3720474243164062,0.0,0.0,6
4,Ian Ziering__Cheryl Burke,-0.2866990905669,1.6898446083068848,0.1111111111111111,0.0,9
4,Joey Fatone__Kym Johnson,-0.45692687332630155,1.59130859375,0.0,0.0,10
4,John Ratzenberger__Edyta Sliwinska,0.4874193157468523,1.168444275856018,0.0,0.0,7
4,Laila Ali__Maksim Chmerkoskiy,-0.29137354493141177,0.8076231479644775,0.0,0.0,10
4,Leeza Gibbons__Tony Dovolani,-0.11281901970505714,1.1907340288162231,0.0,0.0,4
4,Paulina Porizkova__Alec Mazo,-2.02932471036911,2.219942092895508,1.0,0.5,2
4,Shandi Finnessey__Brian Fortuna,-1.140954275925954,1.877616286277771,0.3333333333333333,0.0,3
5,Albert Reed__Anna Trebunskaya,-1.4288971424102783,1.8559880256652832,0.5,0.0,2
5,Cameron Mathison__Edyta Sliwinska,-0.017034623539075255,1.4343420267105103,0.0,0.0,8
5,Floyd Mayweather Jr. __Karina Smirnoff,-0.3027896508574486,1.3378084897994995,0.0,0.0,4
5,Helio Castroneves__Julianne Hough,0.24451846331357957,1.4483498334884644,0.0,0.0,10
5,Jane Seymour__Tony Dovolani,-0.6960550530680588,1.9478377103805542,0.14285714285714285,0.0,7
5,Jennie Garth__Derek Hough,0.10073013458814886,1.5768406391143799,0.0,0.0,9
5,Josie Maran__Alec Mazo,-0.5128793716430664,0.5128793716430664,0.0,0.0,1
5,Marie Osmond__Jonathan Roberts,1.414653193950653,2.017275810241699,0.4,0.1,10
5,Mark Cuban__Kym Johnson,0.10866584777832031,0.7360196113586426,0.0,0.0,5
5,Mel B__Maksim Chmerkoskiy,0.13862103931605815,0.9545758962631226,0.0,0.0,10
5,Sabrina Bryan__Mark Ballas,-1.8395990530649822,2.028024673461914,0.8333333333333334,0.3333333333333333,6
5,Wayne Newton__Cheryl Burke,0.4000870684782664,1.1252381801605225,0.0,0.0,3
6,Adam Carolla__Julianne Hough,0.38075753301382065,1.359448790550232,0.0,0.0,4
6,Cristian de la Fuente__Cheryl Burke,0.5167594119906426,1.887587070465088,0.1,0.0,10
6,Jason Taylor__Edyta Sliwinska,0.1694456346333027,1.6512128114700317,0.1,0.0,10
6,Kristi Yamaguchi__Mark Ballas,-0.3214630618691444,1.3709681034088135,0.0,0.0,10
6,Mario__Karina Smirnoff,-0.7309015914797783,1.8382219076156616,0.125,0.0,8
6,Marissa Jaret Winokur__Tony Dovolani,1.1436314980189006,2.0800976753234863,0.3333333333333333,0.2222222222222222,9
6,Marlee Matlin__Fabian Sanchez,0.08175237973531087,0.6087197661399841,0.0,0.0,6
6,Monica Seles__Jonathan Roberts,0.5253296196460724,0.7138674855232239,0.0,0.0,2
6,Penn Jillette__Kym Johnson,-0.1726129874587059,0.21103109419345856,0.0,0.0,2
6,Priscilla Presley__Louis van Amstel,-0.9793115019798279,1.541222333908081,0.0,0.0,5
6,Shannon Elizabeth__Derek Hough,-0.5960068058754716,1.7856186628341675,0.14285714285714285,0.0,7
6,Steve Guttenberg__Anna Trebunskaya,-0.5810876389344534,1.599835753440857,0.0,0.0,3
7,Brooke Burke__Derek Hough,-0.5158878147602082,1.2217391729354858,0.0,0.0,10
7,Cloris Leachman__Corky Ballas,1.120300295452277,1.6806694269180298,0.16666666666666666,0.0,6
7,Cody Linley__Julianne Hough,0.07198149710893631,1.3511474132537842,0.0,0.0,9
7,Jeffrey Ross__Edyta Sliwinska,1.4187719821929932,1.4187719821929932,0.0,0.0,1
7,Kim Kardashian__Mark Ballas,-0.9623347818851471,1.0621734857559204,0.0,0.0,2
7,Lance Bass__Lacey Schwimmer,0.44172532625962047,2.0035035610198975,0.1,0.1,10
7,Maurice Greene__Cheryl Burke,0.17824441567063332,1.6086541414260864,0.0,0.0,8
7,Misty May-Treanor__Maksim Chmerkoskiy,-0.3061849921941757,0.34684813022613525,0.0,0.0,2
7,Rocco DiSpirito__Karina Smirnoff,-0.1939452886581421,1.3991979360580444,0.0,0.0,4
7,Susan Lucci__Tony Dovolani,-0.7519300702427115,1.5359525680541992,0.0,0.0,7
7,Ted McGinley__Inna Brayer,-1.6527448892593384,1.6527448892593384,1.0,0.0,1
7,Toni Braxton__Alec Mazo,-1.273342227935791,1.6463391780853271,0.2,0.0,5
7,Warren Sapp__Kym Johnson,0.7123049527406693,1.646439552307129,0.1,0.0,10
8,Belinda Carlisle__Jonathan Roberts,-1.5831084847450256,1.6318247318267822,0.0,0.0,2
8,Chuck Wicks__Julianne Hough,-0.2799191093072295,2.1071934700012207,0.125,0.125,8
8,David Alan Grier__Kym Johnson,-0.4476101785898209,1.8091827630996704,0.2,0.0,5
8,Denise Richards__Maksim Chmerkoskiy,-0.3638368844985962,0.5691730380058289,0.0,0.0,3
8,Gilles Marini__Cheryl Burke,-0.7753765406933698,2.4126033782958984,0.18181818181818182,0.09090909090909091,11
8,Holly Madison__Dmitry Chaplin,0.5506827607750893,0.7052428126335144,0.0,0.0,4
8,Lawrence Taylor__Edyta Sliwinska,0.4744629519326346,1.255513310432434,0.0,0.0,7
8,Lil' Kim__Derek Hough,-0.5409266634119881,1.458862066268921,0.0,0.0,9
8,Melissa Rycroft__Tony Dovolani,-0.19537786733020435,1.598131537437439,0.0,0.0,11
8,Shawn Johnson__Mark Ballas,-0.05752433700995012,1.356574296951294,0.0,0.0,11
8,Steve Wozniak__Karina Smirnoff,1.5927404314279556,1.8996652364730835,0.75,0.0,4
8,Steve-O__Lacey Schwimmer,1.261045217514038,1.889050006866455,0.3333333333333333,0.0,6
8,Ty Murray__Chelsie Hightower,0.5453332766890526,2.083125114440918,0.2,0.1,10
9,Aaron Carter__Karina Smirnoff,-0.6976857334375381,1.7653474807739258,0.125,0.0,8
9,Ashley Hamiliton__Edyta Sliwinska,0.14768709242343903,0.14768709242343903,0.0,0.0,1
9,Chuck Liddell__Anna Trebunskaya,0.02772216871380806,0.48798230290412903,0.0,0.0,4
