bootstrap_id,BottomKAcc,PairwiseOrderAcc,Top1Acc,RuleReproRateWeek
441,0.9461538461538461,0.9924902886152267,0.9369369369369369,0.9461538461538461
442,0.9519230769230769,0.991371962428093,0.948051948051948,0.95
443,0.9211538461538461,0.9880004731508402,0.9137931034482759,0.9192307692307692
444,0.9634615384615385,0.9932371799762433,0.9606986899563319,0.9615384615384616
445,0.9538461538461539,0.9938170173993477,0.9531914893617022,0.95
446,0.948076923076923,0.9920250587738477,0.9469026548672567,0.9423076923076923
447,0.925,0.9884537701423352,0.9203539823008849,0.9192307692307692
448,0.9307692307692308,0.9903414657482734,0.9227272727272727,0.926923076923077
449,0.9461538461538461,0.9924160576783694,0.9424778761061947,0.9423076923076923
450,0.9596153846153846,0.9954211079157316,0.9653679653679653,0.95
451,0.9403846153846154,0.990460929274559,0.9347826086956522,0.9384615384615385
452,0.9365384615384615,0.9906303433271555,0.9333333333333333,0.9307692307692308
453,0.9576923076923077,0.9931088367333779,0.9605263157894737,0.95
454,0.9673076923076923,0.9954791048398385,0.9690265486725663,0.9615384615384616
455,0.926923076923077,0.9886520443054346,0.9162995594713657,0.926923076923077
456,0.9461538461538461,0.9927136765076564,0.9475982532751092,0.9384615384615385
457,0.9519230769230769,0.9938289504784804,0.9466666666666667,0.95
458,0.925,0.9883071110798762,0.9203539823008849,0.9192307692307692
459,0.9538461538461539,0.9927272734733729,0.9525862068965517,0.95
460,0.9461538461538461,0.9925319144359002,0.9417040358744395,0.9423076923076923
461,0.9326923076923077,0.9913583656916252,0.9298245614035088,0.926923076923077
462,0.9384615384615385,0.9905584706709936,0.9364406779661016,0.9346153846153846
463,0.9384615384615385,0.9915474822888007,0.9344978165938864,0.9346153846153846
464,0.9557692307692308,0.9935618558755288,0.9521739130434783,0.9538461538461539
465,0.9403846153846154,0.9892504726464931,0.933920704845815,0.9384615384615385
466,0.9384615384615385,0.990732601743478,0.9363636363636364,0.9307692307692308
467,0.9230769230769231,0.989259769824835,0.9230769230769231,0.9115384615384615
468,0.9365384615384615,0.9917643485160974,0.9324324324324325,0.9307692307692308
469,0.9403846153846154,0.9904516327839631,0.9372197309417041,0.9346153846153846
470,0.9403846153846154,0.9912026875294172,0.9327354260089686,0.9384615384615385
471,0.9288461538461539,0.9883348611684946,0.9203539823008849,0.926923076923077
472,0.9230769230769231,0.9875270584454903,0.9141630901287554,0.9230769230769231
473,0.9442307692307692,0.9912803874566005,0.9469026548672567,0.9346153846153846
474,0.9461538461538461,0.991188812485108,0.9427312775330396,0.9423076923076923
475,0.9519230769230769,0.9927654303037203,0.9527896995708155,0.9461538461538461
476,0.9442307692307692,0.9903693540738179,0.948936170212766,0.9346153846153846
477,0.9384615384615385,0.9907202539535669,0.933920704845815,0.9346153846153846
478,0.9557692307692308,0.9944993908588703,0.9521739130434783,0.9538461538461539
479,0.9442307692307692,0.9920389347351515,0.9388646288209607,0.9423076923076923
480,0.975,0.9960637977490059,0.9789029535864979,0.9692307692307692
481,0.925,0.9889438360929489,0.9162995594713657,0.9230769230769231
482,0.9365384615384615,0.989474831865384,0.9330543933054394,0.9346153846153846
483,0.926923076923077,0.987730187865404,0.9213973799126638,0.9230769230769231
484,0.9538461538461539,0.9934217180197056,0.9527896995708155,0.95
485,0.95,0.9931682217579622,0.9469026548672567,0.9461538461538461
486,0.9365384615384615,0.9908283400994081,0.9344978165938864,0.9307692307692308
