season,week,celebrity_name,trend_mean,trend_sum,trend_max,n_days,season_start_est,season_end_est,source_file
34,4,Elaine Hendrix,2.464871194379391,17.254098360655735,13.803278688524587,7,2025-09-16,2025-12-02,34all.csv
34,4,Hilaria Baldwin,9.857142857142858,69.0,28.0,7,2025-09-16,2025-12-02,34all.csv
34,4,Jen Affleck,1.4789227166276349,10.352459016393444,10.352459016393444,7,2025-09-16,2025-12-02,34all.csv
34,4,Jordan Chiles,2.7142857142857144,19.0,10.0,7,2025-09-16,2025-12-02,34all.csv
34,4,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,4,Robert Irwin,6.9016393442622945,48.31147540983606,22.43032786885246,7,2025-09-16,2025-12-02,34all.csv
34,4,Scott Hoying,1.0,7.0,7.0,7,2025-09-16,2025-12-02,34all.csv
34,4,Whitney Leavitt,3.2857142857142856,23.0,13.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Alix Earle,3.857142857142857,27.0,20.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Andy Richter,3.7142857142857144,26.0,22.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Baron Davis,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Corey Feldman,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Danielle Fishel,2.5714285714285716,18.0,14.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Dylan Efron,7.714285714285714,54.0,34.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Elaine Hendrix,2.7113583138173296,18.97950819672131,15.528688524590162,7,2025-09-16,2025-12-02,34all.csv
34,5,Hilaria Baldwin,7.142857142857143,50.0,15.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Jen Affleck,3.2043325526932085,22.43032786885246,15.528688524590162,7,2025-09-16,2025-12-02,34all.csv
34,5,Jordan Chiles,1.7142857142857142,12.0,9.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Robert Irwin,15.775175644028101,110.42622950819671,58.6639344262295,7,2025-09-16,2025-12-02,34all.csv
34,5,Scott Hoying,1.8571428571428572,13.0,10.0,7,2025-09-16,2025-12-02,34all.csv
34,5,Whitney Leavitt,3.0,21.0,17.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Alix Earle,2.4285714285714284,17.0,13.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Andy Richter,6.285714285714286,44.0,30.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Baron Davis,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Corey Feldman,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Danielle Fishel,1.8571428571428572,13.0,10.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Dylan Efron,3.7142857142857144,26.0,16.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Elaine Hendrix,4.1902810304449645,29.33196721311475,18.97950819672131,7,2025-09-16,2025-12-02,34all.csv
34,6,Hilaria Baldwin,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Jen Affleck,2.7113583138173296,18.97950819672131,15.528688524590162,7,2025-09-16,2025-12-02,34all.csv
34,6,Jordan Chiles,1.4285714285714286,10.0,10.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Robert Irwin,9.612997658079623,67.29098360655736,36.23360655737704,7,2025-09-16,2025-12-02,34all.csv
34,6,Scott Hoying,2.7142857142857144,19.0,14.0,7,2025-09-16,2025-12-02,34all.csv
34,6,Whitney Leavitt,2.857142857142857,20.0,17.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Alix Earle,2.2857142857142856,16.0,12.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Andy Richter,3.0,21.0,17.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Baron Davis,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Corey Feldman,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Danielle Fishel,1.4285714285714286,10.0,7.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Dylan Efron,3.142857142857143,22.0,12.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Elaine Hendrix,2.9578454332552693,20.704918032786885,20.704918032786885,7,2025-09-16,2025-12-02,34all.csv
34,7,Hilaria Baldwin,0.42857142857142855,3.0,3.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Jen Affleck,3.6973067915690865,25.881147540983605,17.254098360655735,7,2025-09-16,2025-12-02,34all.csv
34,7,Jordan Chiles,1.0,7.0,7.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Robert Irwin,6.408665105386417,44.86065573770492,20.704918032786885,7,2025-09-16,2025-12-02,34all.csv
34,7,Scott Hoying,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,7,Whitney Leavitt,2.857142857142857,20.0,10.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Alix Earle,3.7142857142857144,26.0,15.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Andy Richter,4.571428571428571,32.0,21.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Baron Davis,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Corey Feldman,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Danielle Fishel,5.285714285714286,37.0,25.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Dylan Efron,1.5714285714285714,11.0,8.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Elaine Hendrix,1.9718969555035133,13.803278688524593,10.352459016393444,7,2025-09-16,2025-12-02,34all.csv
34,8,Hilaria Baldwin,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Jen Affleck,0.49297423887587827,3.4508196721311477,3.4508196721311477,7,2025-09-16,2025-12-02,34all.csv
34,8,Jordan Chiles,2.142857142857143,15.0,9.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Robert Irwin,7.641100702576112,53.48770491803278,18.97950819672131,7,2025-09-16,2025-12-02,34all.csv
34,8,Scott Hoying,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,8,Whitney Leavitt,2.4285714285714284,17.0,9.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Alix Earle,4.142857142857143,29.0,19.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Andy Richter,5.0,35.0,23.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Baron Davis,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Corey Feldman,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Danielle Fishel,0.42857142857142855,3.0,3.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Dylan Efron,3.7142857142857144,26.0,21.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Elaine Hendrix,1.4789227166276349,10.352459016393444,10.352459016393444,7,2025-09-16,2025-12-02,34all.csv
34,9,Hilaria Baldwin,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Jen Affleck,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Jordan Chiles,3.0,21.0,13.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Robert Irwin,11.831381733021077,82.81967213114754,44.86065573770492,7,2025-09-16,2025-12-02,34all.csv
34,9,Scott Hoying,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,9,Whitney Leavitt,3.4285714285714284,24.0,12.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Alix Earle,7.428571428571429,52.0,31.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Andy Richter,1.0,7.0,4.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Baron Davis,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Corey Feldman,0.42857142857142855,3.0,3.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Danielle Fishel,0.42857142857142855,3.0,3.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Dylan Efron,6.428571428571429,45.0,26.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Elaine Hendrix,3.6973067915690865,25.881147540983605,18.97950819672131,7,2025-09-16,2025-12-02,34all.csv
34,10,Hilaria Baldwin,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Jen Affleck,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Jordan Chiles,3.0,21.0,17.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Lauren Jauregui,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Robert Irwin,11.831381733021077,82.81967213114754,41.40983606557377,7,2025-09-16,2025-12-02,34all.csv
34,10,Scott Hoying,0.0,0.0,0.0,7,2025-09-16,2025-12-02,34all.csv
34,10,Whitney Leavitt,12.0,84.0,56.0,7,2025-09-16,2025-12-02,34all.csv
34,11,Alix Earle,12.454545454545455,137.0,100.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Andy Richter,0.6363636363636364,7.0,7.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Baron Davis,0.0,0.0,0.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Corey Feldman,1.2727272727272727,14.0,14.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Danielle Fishel,0.36363636363636365,4.0,4.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Dylan Efron,7.818181818181818,86.0,67.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Elaine Hendrix,6.274217585692995,69.01639344262294,58.6639344262295,11,2025-09-16,2025-12-02,34all.csv
34,11,Hilaria Baldwin,0.6363636363636364,7.0,4.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Jen Affleck,0.3137108792846498,3.4508196721311477,3.4508196721311477,11,2025-09-16,2025-12-02,34all.csv
34,11,Jordan Chiles,6.636363636363637,73.0,47.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Lauren Jauregui,0.8181818181818182,9.0,5.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Robert Irwin,24.15573770491803,265.71311475409834,172.54098360655738,11,2025-09-16,2025-12-02,34all.csv
34,11,Scott Hoying,0.36363636363636365,4.0,4.0,11,2025-09-16,2025-12-02,34all.csv
34,11,Whitney Leavitt,4.090909090909091,45.0,15.0,11,2025-09-16,2025-12-02,34all.csv
